Key;Tekst_Mikkel_Peter;Tekst_bem
ID1918032510;lavet bundtøj, snestorm;
ID1918032610;125p sild, 23 ører, solgt 15 p. ål;
ID1918032710;lavet åleruser;
ID1918032800;;
ID1918032900;;
ID1918033000;;
ID1918033100;;
ID1918040610;? 30 kr;
ID1918040710; ;
ID1918040810; ;
ID1918041010;Lamet født 4;
ID1918041310;? 25 kr;
ID1918041410;garn op mit eget;
ID1918041510;regn v ejr;
ID1918042110;søndag, sat mit garn fåret på Kyholm;
ID1918042310;lille garn op;
ID1918042410;lappet garn;
ID1918042510;400 p store sild 22ører;
ID1918042610;66 p sild, sat lille garn, 56 p torsk 10 ører, 26 p ål;
ID1918042910;110 hfk København 80 ører;
ID1918040100;;
ID1918040200;;
ID1918040300;;
ID1918040400;;
ID1918040500;;
ID1918040900;;
ID1918041100;;
ID1918041200;;
ID1918041600;;
ID1918041700;;
ID1918041800;;
ID1918041900;;
ID1918042000;;
ID1918042200;;
ID1918042700;;
ID1918042800;;
ID1918043000;;
ID1918050310;3 k. hfk til Kåsen kørt;
ID1918050410;10 p sild, 10 p hfk, mit garn op;
ID1918050510;Vilhelm i Århus;
ID1918050610;14 k sild, 300 hfk;
ID1918050910;1 k sild, 400 hfk;
ID1918051010;2 k. sild, 530 hfk;
ID1918051110;5 k. sild, 2 k. hfk;
ID1918051210;7 k. sild, 40 hfk i Onsbjerg;
ID1918051310;24 k. sild, 30 hfk;
ID1918051410;6k sild, 50 hfk;
ID1918051610;8 k. sild;
ID1918051710;1 k sild, 1 k. hfk;
ID1918051810;15 k sild, 1 k, hfk;
ID1918051910;pinsesøndag;
ID1918052010;9 k. hfk, 1 k. sild;
ID1918052210;inderste garn op, ;
ID1918052310;lappet garn, sat;
ID1918052510;2 k. hfk;
ID1918052610;2. k. hfk;
ID1918052710;2100 p sild, 1 k. hfk;
ID1918052810;10 k. sild;
ID1918052910;5 k sild;
ID1918053010;1 k. suild;
ID1918050100;;
ID1918050200;;
ID1918050700;;
ID1918050800;;
ID1918051500;;
ID1918052100;;
ID1918052400;;
ID1918053100;;
ID1918060110;37 p hfk;
ID1918060210;søndag, 8 k. sild;
ID1918060310;45 p hfk;
ID1918060710;lille garn op;
ID1918060810;yderste garn op;
ID1918061210; ;
ID1918061410;motoren i land;
ID1918061710;500 p makrel, 50 p. sild;
ID1918061810;dyrskue;
ID1918061910;240 p makrel;
ID1918062110;regn;
ID1918062210;regn;
ID1918062310;røgtet ruser;
ID1918062610;motoren i vandet;
ID1918062710; ;
ID1918062810;inderste garn op;
ID1918060101;150 p. torsk Jens Larsen;
ID1918060400;;
ID1918060500;;
ID1918060600;;
ID1918060900;;
ID1918061000;;
ID1918061100;;
ID1918061300;;
ID1918061500;;
ID1918061600;;
ID1918062000;;
ID1918062400;;
ID1918062500;;
ID1918062900;;
ID1918063000;;
ID1918070510;sat inderste garn;
ID1918070610;rejst til V ejle;
ID1918070710;i Vejle Bredballe, rejst til Fredericia;
ID1918070810;set havnen og fiskeredskaber, byen og volden;
ID1918070910;På snoghøj, rejst til Esbjerg;
ID1918071010;set fiskerihavnen, Is og fryserierne, 3000m p makrel;
ID1918071110;på Fanø, rejst fra Esbjerg;
ID1918071210;Kommen hjem;
ID1918071510;solgt et lam, 68 kr;
ID1918071710;fået grisen 25 kr.;
ID1918072010;940 p makrel;
ID1918072510;480 p makrel, 37 p sild;
ID1918072610;købt jollen 300kr;
ID1918072810;søndag, fremmede fra Nordby;
ID1918073110;garn op;
ID1918070100;;
ID1918070200;;
ID1918070300;;
ID1918070400;;
ID1918071300;;
ID1918071400;;
ID1918071600;;
ID1918071800;;
ID1918071900;;
ID1918072100;;
ID1918072200;;
ID1918072300;;
ID1918072400;;
ID1918072700;;
ID1918072900;;
ID1918073000;;
ID1918080210;solgt jollerne;
ID1918080710;lappet garn;
ID1918080810;kørt garn hjem;
ID1918081010; ;
ID1918081110;slået hø Hesselholm;
ID1918081210;slået pæle;
ID1918081310;slået pæle færdig;
ID1918081510;Vilhelm i Århus;
ID1918081710;færdig ved Vilhelm;
ID1918081810;satruser;
ID1918081910;sat mit garn;
ID1918082310;tjæret ruser;
ID1918082710;fået tørv, 51 tønder;
ID1918082910;røgtet ruser;
ID1918083110;solgt 318 p. torsk 24 ører;
ID1918080100;;
ID1918080300;;
ID1918080400;;
ID1918080500;;
ID1918080600;;
ID1918080900;;
ID1918081400;;
ID1918081600;;
ID1918082000;;
ID1918082100;;
ID1918082200;;
ID1918082400;;
ID1918082500;;
ID1918082600;;
ID1918082800;;
ID1918083000;;
ID1918090110;søndag i Østerby;
ID1918090410;202 p torsk;
ID1918090510;5 ol sild;
ID1918090610;315 psild 25 ører;
ID1918090910;storm. Muret ovn;
ID1918091010;muret ovn;
ID1918091110;efterårsmøde;
ID1918091210;585 p torsk 25 ører;
ID1918091510;søndag, 234 p torsk, 25 ører;
ID1918091610;4 ol sild Alfred;
ID1918091710;325 p torsk 25 ører;
ID1918091810;146 p torsk 26 ører;
ID1918092110;mit garn op, 196 p torsk 26 ører;
ID1918092210;søndag, 95 p sild Niels 25 ører;
ID1918092410;156 p torsk 28 ører;
ID1918092710;332 p torsk;
ID1918092810;4 rummeter træ, 216 p. torsk 30;
ID1918092910;søndag i skolen;
ID1918090101; ;
ID1918090101;2400;
ID1918090200;;
ID1918090300;;
ID1918090700;;
ID1918090800;;
ID1918091300;;
ID1918091400;;
ID1918091900;;
ID1918092000;;
ID1918092300;;
ID1918092500;;
ID1918092600;;
ID1918093000;;
ID1918100410;165 p torsk;
ID1918100710;røgtet ruser, 150 p torsk;
ID1918100810;pillet kartofler;
ID1918100910;røgtet ruser,;
ID1918101010;Frans sejlet Kåsen;
ID1918101110;røgtet ruser, 1 ål 7 pund i torskeruse;
ID1918101210;røgtet ruser, 230 p torsk, til sølvbryllup Rasmus Hansen;
ID1918101310;søndag , røgtet ruser, 2056 p torsk;
ID1918101410;pillet kartofler;
ID1918101510;Kartofler op mine, røgtet ruser, 90 p. torsk;
ID1918101610;Røgtet ruser, garn op, 60 p torsk;
ID1918101710;Røgtet, Poul, 76 p torsk;
ID1918101810;Røgtet;
ID1918101910;Lappet ruser;
ID1918102010;Røgtet ruser, 230 p torsk  ;
ID1918102110;blæst øst-;
ID1918102210;røgtet ruser;
ID1918102310;270 p torsk 30 ører, 1 ålekrage;
ID1918102410;røgtet ruser, 93 p torsk;
ID1918102510;røgtet ruser;
ID1918102610;røgtet ruser 200 p torsk;
ID1918102710;røgtet ruser 245 p torsk;
ID1918102810;sat bundgarn, røgtet ruser 200 p torsk;
ID1918102910;slagtet lam;
ID1918103010;røgtet ruser, 105 p torsk;
ID1918103110;lavet roer;
ID1918100101;2320;
ID1918100100;;
ID1918100200;;
ID1918100300;;
ID1918100500;;
ID1918100600;;
ID1918110110;røgtet ruser 190 p torsk;
ID1918110310;røgtet ruser, 106 p torsk;
ID1918110410;røgtet ruser, 125 p torsk;
ID1918110510;storm;
ID1918110610;røgtet, 138 p torsk;
ID1918110710;blæst;
ID1918110810;røgtet ruser;
ID1918110910;smukt vejr;
ID1918111010;søndag, røgtet ruser 200 p. torsk;
ID1918111110;i Tranebjerg;
ID1918111210;blæs vejr;
ID1918111310;røgtet ruser, 90 p torsk;
ID1918111410;åle ruser op;
ID1918111510;røgtet ruser;
ID1918111610;Røgtet ruser;
ID1918111710;Søndag røgtet ruser 182 p torsk;
ID1918112010;røgtet ruser 160p  torsk;
ID1918112110;røgtet ruser;
ID1918112210;røgtet ruser;
ID1918112310;røgtet ruser 162 p torsk;
ID1918112410;søndag, sølvbryllup Frans;
ID1918112510;røgtet ruser;
ID1918112610;Røgtet ruser 123 p torsk;
ID1918112710;røgtet ruser 28 p torsk;
ID1918112810; ;
ID1918110101;1585;
ID1918110200;;
ID1918111800;;
ID1918111900;;
ID1918112900;;
ID1918113000;;
ID1918120110;søndag, 19 p torsk 28 ører;
ID1918120210;røgtet ruser;
ID1918120310;røgtet ruser;
ID1918120410;Vilhelms pæle op revet;
ID1918120510;164 p torsk;
ID1918120610;75 p torsk;
ID1918121010;150 p torsk 30 ører;
ID1918121110;storm;
ID1918121210;snestorm;
ID1918121310;røgtet ruser;
ID1918121410;røgtet ruser,134 p torsk;
ID1918121510;røgtet ruser 40 p torsk;
ID1918121610;i Tranebjerg;
ID1918121710;206 p torsk;
ID1918121810;Vilhelms motor af jollen;
ID1918121910;røgtet ruser, 50 p torsk;
ID1918122010;storm nord øst;
ID1918122110;storm nord øst;
ID1918122210;røgtet ruser 316 p torsk;
ID1918122310;storm sydøst;
ID1918122410;røgtet ruser 177 p torsk;
ID1918122710;storm fra syd;
ID1918122810;røgtet 195 p torsk;
ID1918122910;røgtet ruser;
ID1918120101;1508;
ID1918120700;;
ID1918120800;;
ID1918120900;;
ID1918122500;;
ID1918122600;;
ID1918123000;;
ID1918123100;;
ID1919010310;slagtet grisen;
ID1919010410;storm sydøst 100 p torsk;
ID1919010510;ved Vilhelm ishus;
ID1919010710;røgtet ruser 114 p torsk;
ID1919011010;røgtet ruser 113 p torsk, stanget ål;
ID1919011110;ved Vilhelm lave ishus;
ID1919011210;røgtetr ruser, til fiskerimøde, søndag;
ID1919011310;stanget ål;
ID1919011410;stanget ål;
ID1919011510;røgtet rusern 280 p torsk;
ID1919011610;blæs vejr;
ID1919011710;røgtet 138 p;
ID1919011810;30 p ål;
ID1919012310;røgtet ruser, Poul 144 p torsk;
ID1919012510;130 p torsk;
ID1919013110;røgtet ruser, 360 p torsk;
ID1919010101;1379;
ID1919010100;;
ID1919010200;;
ID1919010600;;
ID1919010800;;
ID1919010900;;
ID1919011900;;
ID1919012000;;
ID1919012100;;
ID1919012200;;
ID1919012400;;
ID1919012600;;
ID1919012700;;
ID1919012800;;
ID1919012900;;
ID1919013000;;
ID1919020110;38 p torsk;
ID1919020210;søndag, stanget ål;
ID1919020310;røgtet ruser, 133 p torsk;
ID1919020410;solgt 11 p ål 125;
ID1919020510;røgtet ruser, 165 p torsk;
ID1919020610;blæst frost is i fjorden;
ID1919020710;Frans ruser om på Lilleøre, røgtet ruser, 200 p torsk;
ID1919020810;sendt frossen torsk, taget ruser op, Frans pram;
ID1919020910;Kartofler op på gården , gået på isen til Hesselholm;
ID1919021010;taget ruser i ?;
ID1919021110;Prammen om på Lilleører, stanget ål;
ID1919021210;solgt 8 p torsk, 9 p ål Århus;
ID1919021410;røgtet ruser i Fjorden;
ID1919021610;stanget ål, i Nordby, søndag;
ID1919021710;sejlet ruserne hjem;
ID1919021810;blæst stanget ål;
ID1919021910;stanget ål  begravelse Besser;
ID1919022010;Hugget træ, Bertels Have, 1 læs træ;
ID1919022110;solgt 31 p ål, et læs træ Bertel, stanget ål;
ID1919022210;stanget ål, 58 p torsk 27 ører;
ID1919022310;bæst, regn søndag;
ID1919022410;stanget ål;
ID1919022510;stanget ål, i Tranebjerg;
ID1919022610;snestorm;
ID1919022710;snestorm;
ID1919022810;arbejde jollen, stan get ål;
ID1919020101;602;
ID1919021300;;
ID1919021500;;
ID1919030110;ved Vilhelm, motoren i jollen;
ID1919030210;søndag, bal ved Lahm;
ID1919030310;motorjollen færdig;
ID1919030410;jollerne samlet;
ID1919030510;18 p ål, 1 kr;
ID1919030610;tjæret garn, syet garn;
ID1919030710;40 p torsk 25;
ID1919030810;slået pæle;
ID1919030910;slået pæle;
ID1919031010;slået pæle mine pæle;
ID1919031110;slået pæle;
ID1919031210;slået pæle;
ID1919031310;rigget jollerne af;
ID1919031410;arbejdet på jollen;
ID1919031710;Andreas, hængt garn i hullet;
ID1919031910;800 p sild;
ID1919032010;50 p sild;
ID1919032110;blæs vejr;
ID1919032210;160 p sild;
ID1919032310;færdig med jollen, søndag, i Nordby;
ID1919032410;jollen i vandet;
ID1919033110;70 p sild;
ID1919031500;;
ID1919031600;;
ID1919031800;;
ID1919032500;;
ID1919032600;;
ID1919032700;;
ID1919032800;;
ID1919032900;;
ID1919033000;;
ID1919040110;gravet have Vilhelm;
ID1919040310;solgt 23 søer og 4 stenbider;
ID1919040410;hængt lille garn;
ID1919040510;sat kartofler Vilhelm;
ID1919040610;søndag, 300 p torsk lille garn;
ID1919041310;lammene født, søndag;
ID1919042110;600 p sild, 5 hfk;
ID1919042210;sat yderste garn, 700 p sild, 3 hfk;
ID1919042310;sat mit garn, 900 p sild, 10 hfk;
ID1919042410;lammene på Kyholm, 100 p sild, 8 hfk;
ID1919042510;100p sild, 76 hfk;
ID1919042910;storm øst;
ID1919043010;lappet garn;
ID1919040200;;
ID1919040700;;
ID1919040800;;
ID1919040900;;
ID1919041000;;
ID1919041100;;
ID1919041200;;
ID1919041400;;
ID1919041500;;
ID1919041600;;
ID1919041700;;
ID1919041800;;
ID1919041900;;
ID1919042000;;
ID1919042600;;
ID1919042700;;
ID1919042800;;
ID1919050510;94 pund, 18 hfk;
ID1919050610;85 p torsk;
ID1919050710;18 snede hfk;
ID1919050810;30 hfk, 1 k. små sild;
ID1919050910;8 k sild, 3 k hfk, 22 hfk;
ID1919051010;17 hfk, 86 p.T, 18,;
ID1919051110;søndag ;
ID1919051210;36 hfk, i biografen, søndag;
ID1919051510;216 p torsk 16 ører;
ID1919051610;I Biografen;
ID1919051810;Vilhelm salg bundgarn;
ID1919052110;solgt 484 p torsk 8 ører;
ID1919052210;sat reje ruser, 155 p sild;
ID1919052310;2 hornfisk, 3 laks;
ID1919052410;min jolle i land;
ID1919052510;sendt 12 p. rejer, malet jollen;
ID1919052810;solgt 270 p torsk 10 ører;
ID1919052910;solgt 60 p tosrk, mit garn op;
ID1919053010;440 p sild, 8 snese hornfisk;
ID1919050100;;
ID1919050200;;
ID1919050300;;
ID1919050400;;
ID1919051300;;
ID1919051400;;
ID1919051700;;
ID1919051900;;
ID1919052000;;
ID1919052600;;
ID1919052700;;
ID1919053100;;
ID1919060510;Hjortholm;
ID1919060710;10 snese små hornfisk;
ID1919060810;søndag, pinse;
ID1919061110;bundgarn op i hullet;
ID1919061210;Ane Margrethe død;
ID1919061310;Vilhelm i Århus med rejer;
ID1919061510;søndag i Nordby;
ID1919061710;Dyrskue;
ID1919061910;Vilhelm i Århus med rejer;
ID1919062010;godt med rejer;
ID1919062210;vest-nordvest;
ID1919062710;Vilhelm i Århus rejer;
ID1919062910;søndag, fremmede fra nordby, Vilhelm i Bogense;
ID1919060100;;
ID1919060200;;
ID1919060300;;
ID1919060400;;
ID1919060600;;
ID1919060900;;
ID1919061000;;
ID1919061400;;
ID1919061600;;
ID1919061800;;
ID1919062100;;
ID1919062300;;
ID1919062400;;
ID1919062500;;
ID1919062600;;
ID1919062800;;
ID1919063000;;
ID1919070310;sat bundgarn;
ID1919070510;sat sildegarn;
ID1919070610;2500 p makrel Kjerteminde;
ID1919070810;rejer Kallundborg, 600 p makrel, 100 p sild;
ID1919071010;Andreas Århus, 70 p makrel, 365p hfk;
ID1919071310;søndag, fest på Hjortholm;
ID1919071410;røget makrel, 2 rummeter træ bøg, 70 hfk;
ID1919071510;350 p m akrel, Andreas 30 ører;
ID1919071610;Vilhelm, Alfred i Kallundborg rejer;
ID1919071710;Mårup Havn, 5 tønder kul, 817kg, 116 kr;
ID1919071810;2700 p makrel;
ID1919072010;søndag, 4000 p makrel;
ID1919072210;Vilhelm og Hans i Århus;
ID1919072310;rejst til Jylland;
ID1919072510;hjem fra Jylland;
ID1919072610;fået tørv, 14 tønder;
ID1919072910; bundgarn op;
ID1919070100;;
ID1919070200;;
ID1919070400;;
ID1919070700;;
ID1919070900;;
ID1919071100;;
ID1919071200;;
ID1919071900;;
ID1919072100;;
ID1919072400;;
ID1919072700;;
ID1919072800;;
ID1919073000;;
ID1919073100;;
ID1919080310;søndag fest ved Stauns;
ID1919080510;sat bundgarn;
ID1919080610;400 p makrel 100 p sild Andreas 25 ører;
ID1919080710;min jolle i land;
ID1919080810;lavet pram;
ID1919080910;lavet pram;
ID1919081010;søndag i skolen;
ID1919081210;25 p sild, 10 p makrel;
ID1919081310;100 p sild;
ID1919081810;100 p sild, 40 makrel, Vilhelm bundgarn op;
ID1919081910;pæle op;
ID1919082010;pæle op;
ID1919082110;jollen på land, permiteret, sat sildegarn;
ID1919082210;3 snese sild 48 makrel, sat 20 torskeruser ;
ID1919082310;sat 10 torskeruser;
ID1919082410;1 ol sild, 11 makrel;
ID1919082610;200 p torsk 18 ører;
ID1919082710;200 p torsk   ;
ID1919082910;147 p torsk 20 ører;
ID1919080101;467;
ID1919080100;;
ID1919080200;;
ID1919080400;;
ID1919081100;;
ID1919081400;;
ID1919081500;;
ID1919081600;;
ID1919081700;;
ID1919082500;;
ID1919082800;;
ID1919083000;;
ID1919083100;;
ID1919090110;285 p torsk, sat garn;
ID1919090310;270 p torsk, havkat;
ID1919090410;7 ol sild, 320 p i bundgarn, Bertels;
ID1919090510;216 p torsk;
ID1919090610;86 p torsk;
ID1919090810;6 ol sild, 241, Valdemar;
ID1919091010;200;
ID1919091210;110;
ID1919091410;220;
ID1919091510;80;
ID1919091710;240;
ID1919091810;30 p sild  Kristian;
ID1919092210;232 p torsk;
ID1919092410;204 p torsk;
ID1919092510;50 p sild P Andersen;
ID1919092810;37 p sild 30 ører, 1 ålekrage, 115 p torsk, i hummer;
ID1919093010;36 p sild;
ID1919090101;2811;
ID1919090200;;
ID1919090700;;
ID1919090900;;
ID1919091100;;
ID1919091300;;
ID1919091600;;
ID1919091900;;
ID1919092000;;
ID1919092100;;
ID1919092300;;
ID1919092600;;
ID1919092700;;
ID1919092900;;
ID1919100110;285 p torsk, 28 p sild;
ID1919100310;211 p torsk;
ID1919100510;50 p torsk 22 ører;
ID1919100710;pillet kartofler op Hesselholm;
ID1919100810;røgtet ruser, 185 p torsk, pillet kartofler op;
ID1919100910;tyskeren sunken Nordby;
ID1919101010;røgtet ruser, 157 p torsk;
ID1919101110;pillet kartofler op vores, lappet ruser;
ID1919101210;røgtet ruser, 1 and, søndag i skolen;
ID1919101310;blæst, regn;
ID1919101410;sat ruser, pillet kartofler Andreas;
ID1919101510;røgtet ruser, 230p torsk;
ID1919101710;røgtet ruser;
ID1919101810;bundgarn op;
ID1919101910;253 p torsk i Nordby søndag;
ID1919102010;røgtet ruser;
ID1919102210;røgtet ruser 395 p torsk 25 ører;
ID1919102410;røgtet ruser, 178 p torsk;
ID1919102510;røgtet ruser;
ID1919102610;røgtet ruser;
ID1919102710;røgtet ruser, 310 p torsk;
ID1919102810;blæst storm øst;
ID1919103110;røgtet ruser, 1 ålekrage, 100 p torsk;
ID1919100101;2354;
ID1919100200;;
ID1919100400;;
ID1919100600;;
ID1919101600;;
ID1919102100;;
ID1919102300;;
ID1919102900;;
ID1919103000;;
ID1919110210;røgtet ruse, søndag, 193 p , i skolen;
ID1919110310;blæs vejet gris 237;
ID1919110510;slagtet gris, røgtet ruser, 170 p.;
ID1919110710;røgtet ruser;
ID1919110810;sat ruser, 255 p;
ID1919110910;blæst øst;
ID1919111310;røgtet ruser 228 p;
ID1919111410;røgtet ruser 145 p;
ID1919111610;røgtet ruser 287 p;
ID1919111710;sne is i fjorden, får fra Vejrø;
ID1919111810;snestorm, kastet sne, torske døde Frans;
ID1919111910;røgtet ruser;
ID1919112010;sat ruser i Bugten;
ID1919112110;røgtet ruser 400 p;
ID1919112210;røgtet ruser;
ID1919112310;sat mit bundgarn, 106 p torsk;
ID1919112410;storm fra sydvest;
ID1919112510;storm fra sydvest;
ID1919112610;røgtet ruser;
ID1919112810;røgtet ruser;
ID1919112910;sat ruser i Bugten;
ID1919110101;1784;
ID1919110100;;
ID1919110400;;
ID1919110600;;
ID1919111000;;
ID1919111100;;
ID1919111200;;
ID1919111500;;
ID1919112700;;
ID1919113000;;
ID1919120110;røgtet ruser 700 p torsk 20 ører;
ID1919120310;røgtet ruser   ;
ID1919120410;blæst;
ID1919120510;blæst;
ID1919120610;blæst, satruser i Bugten;
ID1919120710;søndag, røgtet ruser i skolen;
ID1919120810;storm nordøst, solgt 354 p torsk;
ID1919121010;røgtet ruser, havblik, solgt 312 p torsk;
ID1919121110; iTranebjerg;
ID1919121310;røgtet ruser, taget bundgarn op;
ID1919121810;røgtet ruser;
ID1919121910;sat ruser;
ID1919122010;røgtet ruser, solgt 732 p torsk 20;
ID1919122210;blæs vejr;
ID1919122310;røgtet ruser;
ID1919123010;torskene døde;
ID1919123110;fåret hjem;
ID1919120101;2098;
ID1919120200;;
ID1919120900;;
ID1919121200;;
ID1919121400;;
ID1919121500;;
ID1919121600;;
ID1919121700;;
ID1919122100;;
ID1919122400;;
ID1919122500;;
ID1919122600;;
ID1919122700;;
ID1919122800;;
ID1919122900;;
ID1920011310;solgt 11 p ål, Hans 1 kr;
ID1920011410;I Mårup;
ID1920011610;salg, 932p. Torsk, 18 ører;
ID1920012510;ruserne op, jollen på land;
ID1920013010;I nordby med ål;
ID1920013110;Stanget ål;
ID1920010100;;
ID1920010200;;
ID1920010300;;
ID1920010400;;
ID1920010500;;
ID1920010600;;
ID1920010700;;
ID1920010800;;
ID1920010900;;
ID1920011000;;
ID1920011100;;
ID1920011200;;
ID1920011500;;
ID1920011700;;
ID1920011800;;
ID1920011900;;
ID1920012000;;
ID1920012100;;
ID1920012200;;
ID1920012300;;
ID1920012400;;
ID1920012600;;
ID1920012700;;
ID1920012800;;
ID1920012900;;
ID1920020110;søndag, Fiskeribal, Onsbjerg;
ID1920020310;23mp. Ål, Kolding, 110;
ID1920020410;stanget ål;
ID1920020510;stanget ål;
ID1920020610;stanget ål;
ID1920020710;stanget ål;
ID1920020810;stanget ål;
ID1920020910;solgt 44 p. ål Kolding, 110;
ID1920021110;blæsvejr, stanget ål;
ID1920021210;blæsv ejr;
ID1920021410;stanget ål;
ID1920021510;søndag stanget ål, i skolen;
ID1920021610;ål til Kolding 18 p, 110, stanget ål;
ID1920021710;stanget ål;
ID1920021810;stanget ål;
ID1920021910;stanget ål;
ID1920022010;sendt 55 p ål Kolding;
ID1920022110;stanget ål;
ID1920022210;stanget ål;
